ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,CAT Cov A Smoke -  Incurred Losses,Non-CAT Cov A Smoke -  Incurred Losses,avg_fire_risk_score,avg_ppc,total_population,median_income,year_norm,year_sin,year_cos,premium_rolling_mean
92401,2019,87954,134.12,0,0,0,0,0.6020000000000001,2.823,2283.0,42898.0,1,1.0,6.123233995736766e-17,77900.0
92401,2020,79830,143.0,0,0,0,0,0.34500000000000003,,2283.0,42898.0,2,1.2246467991473532e-16,-1.0,82927.0
92401,2021,80320,145.0,0,0,0,0,0.37833333333333335,,2283.0,42898.0,3,-1.0,-1.8369701987210297e-16,81894.66666666667
92403,2018,1216,0.93,0,0,0,0,0.5,2.875,16404.5,89916.0,0,0.0,1.0,0.0
92403,2019,1230,1.0,0,0,0,0,0.0,3.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,1216.0
92403,2020,1395,1.0,0,0,0,0,0.0,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,1223.0
92403,2021,2383,2.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,1280.3333333333333
92404,2018,4055226,5884.4,0,906614,0,0,0.255,2.919166666666667,63067.0,66173.0,0,0.0,1.0,0.0
92404,2019,4658516,6432.35,1325165,650329,31276,15377,0.24666666666666667,2.7266666666666666,63067.0,66173.0,1,1.0,6.123233995736766e-17,4055226.0
92404,2020,5936812,7899.0,100289,690756,208855,90669,0.395,,63067.0,66173.0,2,1.2246467991473532e-16,-1.0,4356871.0
92404,2021,18980640,23511.0,675000,2791758,0,0,0.4366666666666667,,63067.0,66173.0,3,-1.0,-1.8369701987210297e-16,4883518.0
92405,2018,2055581,3229.03,0,237975,0,0,0.45299999999999996,2.8560000000000003,31207.0,59271.0,0,0.0,1.0,0.0
92405,2019,2404906,3596.0799999999995,10777,526524,98562,0,0.409,2.6420000000000003,31207.0,59271.0,1,1.0,6.123233995736766e-17,2055581.0
92405,2020,3166708,4534.0,8187,194945,81975,31101,0.3766666666666667,,31207.0,59271.0,2,1.2246467991473532e-16,-1.0,2230243.5
92405,2021,3376070,4483.0,0,315846,0,0,0.59,,31207.0,59271.0,3,-1.0,-1.8369701987210297e-16,2542398.3333333335
92407,2018,15987111,22617.18,66243,1652778,0,15120,1.2041666666666666,3.225,69191.0,83662.0,0,0.0,1.0,0.0
92407,2019,6425285,8338.14,1787193,942452,38009,44664,1.1649999999999998,3.0275,69191.0,83662.0,1,1.0,6.123233995736766e-17,15987111.0
92407,2020,25904868,31143.0,272532,2125467,379080,112599,0.9700000000000001,,69191.0,83662.0,2,1.2246467991473532e-16,-1.0,11206198.0
92407,2021,28175367,30393.0,137706,1221498,28341,102117,1.01,,69191.0,83662.0,3,-1.0,-1.8369701987210297e-16,16105754.666666666
92408,2018,601162,1050.62,0,396750,0,0,0.5189999999999999,2.846,13880.0,63696.0,0,0.0,1.0,0.0
92408,2019,692589,1123.3999999999999,0,2823,0,0,0.47583333333333333,2.7025,13880.0,63696.0,1,1.0,6.123233995736766e-17,601162.0
92408,2020,899985,1489.0,230599,0,7594,0,0.45999999999999996,,13880.0,63696.0,2,1.2246467991473532e-16,-1.0,646875.5
92408,2021,947859,1501.0,0,63926,0,0,0.4916666666666667,,13880.0,63696.0,3,-1.0,-1.8369701987210297e-16,731245.3333333334
92410,2018,1794698,3185.09,0,575930,0,0,0.34,3.063333333333333,48286.0,53390.0,0,0.0,1.0,0.0
92410,2019,2139913,3580.86,1363,354089,0,0,0.31666666666666665,2.998333333333333,48286.0,53390.0,1,1.0,6.123233995736766e-17,1794698.0
92410,2020,2967500,4892.0,0,857091,58701,12347,0.4033333333333333,,48286.0,53390.0,2,1.2246467991473532e-16,-1.0,1967305.5
92410,2021,3119501,4876.0,3475,304887,0,0,0.4283333333333334,,48286.0,53390.0,3,-1.0,-1.8369701987210297e-16,2300703.6666666665
92411,2018,1253091,2270.42,0,282888,0,0,0.23199999999999998,2.864,27157.0,55457.0,0,0.0,1.0,0.0
92411,2019,1479503,2533.37,0,133558,0,0,0.23399999999999999,2.697,27157.0,55457.0,1,1.0,6.123233995736766e-17,1253091.0
92411,2020,1887225,3114.0,32988,307823,142354,4611,0.3166666666666667,,27157.0,55457.0,2,1.2246467991473532e-16,-1.0,1366297.0
92411,2021,1966648,3035.0,0,274503,0,500,0.35000000000000003,,27157.0,55457.0,3,-1.0,-1.8369701987210297e-16,1539939.6666666667
92501,2018,1410895,2044.46,0,200,0,0,0.3675,1.9891666666666667,22079.0,83027.0,0,0.0,1.0,0.0
92501,2019,1657946,2296.4900000000002,60767,82723,0,0,0.35250000000000004,1.9591666666666665,22079.0,83027.0,1,1.0,6.123233995736766e-17,1410895.0
92501,2020,2366432,3248.0,15432,215905,0,0,0.545,,22079.0,83027.0,2,1.2246467991473532e-16,-1.0,1534420.5
92501,2021,2600609,3377.0,0,779620,0,0,0.5733333333333334,,22079.0,83027.0,3,-1.0,-1.8369701987210297e-16,1811757.6666666667
92502,2018,67,0.44,0,0,0,0,1.0,1.55,16404.5,89916.0,0,0.0,1.0,0.0
92502,2019,119,0.76,0,0,0,0,1.0,2.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,67.0
92502,2020,791,1.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,93.0
92502,2021,1194,2.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,325.6666666666667
92503,2018,7046904,8885.95,273876,125454,1022,2313,0.3575,2.3358333333333334,88242.0,91523.0,0,0.0,1.0,0.0
92503,2019,8373753,9985.54,0,403456,0,2484,0.34,2.1958333333333333,88242.0,91523.0,1,1.0,6.123233995736766e-17,7046904.0
92503,2020,11895448,13802.0,80806,1113217,43411,69285,0.47833333333333333,,88242.0,91523.0,2,1.2246467991473532e-16,-1.0,7710328.5
92503,2021,13300931,14151.0,18668,2101560,41535,166809,0.53,,88242.0,91523.0,3,-1.0,-1.8369701987210297e-16,9105368.333333334
92504,2018,4346689,5234.3,0,1327965,4745,0,0.2233333333333333,2.3074999999999997,57085.0,88168.0,0,0.0,1.0,0.0
92504,2019,5043449,5790.2699999999995,788,524201,0,0,0.2025,2.1883333333333335,57085.0,88168.0,1,1.0,6.123233995736766e-17,4346689.0
92504,2020,7121534,8295.0,0,1378733,58461,51156,0.3983333333333334,,57085.0,88168.0,2,1.2246467991473532e-16,-1.0,4695069.0
92504,2021,7798209,8444.0,0,264683,0,2664,0.46166666666666667,,57085.0,88168.0,3,-1.0,-1.8369701987210297e-16,5503890.666666667
92505,2018,2994021,4581.0,123953,160944,0,12824,0.2041666666666667,1.9333333333333333,53063.0,84528.0,0,0.0,1.0,0.0
92505,2019,3492414,5118.61,226949,201609,0,0,0.1725,1.9458333333333335,53063.0,84528.0,1,1.0,6.123233995736766e-17,2994021.0
92505,2020,5013422,7310.0,30000,178322,27326,64099,0.3183333333333333,,53063.0,84528.0,2,1.2246467991473532e-16,-1.0,3243217.5
92505,2021,5512114,7481.0,0,860169,0,80000,0.35833333333333334,,53063.0,84528.0,3,-1.0,-1.8369701987210297e-16,3833285.6666666665
92506,2018,5459844,5127.64,0,52134,0,0,0.27999999999999997,1.989,44311.0,120877.0,0,0.0,1.0,0.0
92506,2019,6264405,5632.74,0,86266,0,0,0.28500000000000003,1.971,44311.0,120877.0,1,1.0,6.123233995736766e-17,5459844.0
92506,2020,9285489,8505.0,13179,736157,36870,2913,0.535,,44311.0,120877.0,2,1.2246467991473532e-16,-1.0,5862124.5
92506,2021,10316749,8599.0,0,696429,0,0,0.5816666666666667,,44311.0,120877.0,3,-1.0,-1.8369701987210297e-16,7003246.0
92507,2018,2596753,4360.87,0,0,0,0,0.3125,2.0841666666666665,61920.0,72367.0,0,0.0,1.0,0.0
92507,2019,3156769,5379.92,0,3756,0,0,0.3333333333333333,2.055,61920.0,72367.0,1,1.0,6.123233995736766e-17,2596753.0
92507,2020,4911844,8587.0,501587,1107121,53000,13449,0.48333333333333334,,61920.0,72367.0,2,1.2246467991473532e-16,-1.0,2876761.0
92507,2021,5533282,8984.0,0,359246,0,0,0.5366666666666666,,61920.0,72367.0,3,-1.0,-1.8369701987210297e-16,3555122.0
92508,2018,4387577,4181.400000000001,0,371346,0,0,0.47833333333333333,2.4325,36777.0,144485.0,0,0.0,1.0,0.0
92508,2019,5081956,4553.53,0,48786,0,0,0.39749999999999996,2.165,36777.0,144485.0,1,1.0,6.123233995736766e-17,4387577.0
92508,2020,6846274,5925.0,0,338226,28955,39924,0.48,,36777.0,144485.0,2,1.2246467991473532e-16,-1.0,4734766.5
92508,2021,7379309,5915.0,0,115220,0,5246,0.5433333333333333,,36777.0,144485.0,3,-1.0,-1.8369701987210297e-16,5438602.333333333
92509,2018,5416644,7345.349999999999,0,449512,0,26686,0.5291666666666667,3.606666666666667,80149.0,95218.0,0,0.0,1.0,0.0
92509,2019,12884326,16562.2,162000,357032,104360,0,0.4725,2.9000000000000004,80149.0,95218.0,1,1.0,6.123233995736766e-17,5416644.0
92509,2020,9198166,11333.0,0,1568106,10152,19701,0.5583333333333333,,80149.0,95218.0,2,1.2246467991473532e-16,-1.0,9150485.0
92509,2021,10066129,11368.0,0,1311144,0,20799,0.5850000000000001,,80149.0,95218.0,3,-1.0,-1.8369701987210297e-16,9166378.666666666
92518,2018,2438,10.35,0,0,0,0,0.21,3.76,1236.0,83438.0,0,0.0,1.0,0.0
92518,2019,2378,11.26,0,0,0,0,0.29,3.06,1236.0,83438.0,1,1.0,6.123233995736766e-17,2438.0
92518,2020,7809,49.0,0,0,0,0,0.11333333333333334,,1236.0,83438.0,2,1.2246467991473532e-16,-1.0,2408.0
92518,2021,12851,77.0,0,0,0,0,0.13999999999999999,,1236.0,83438.0,3,-1.0,-1.8369701987210297e-16,4208.333333333333
92530,2018,4808620,6300.81,781491,1357239,383516,246784,0.6933333333333334,3.7591666666666668,60877.0,84799.0,0,0.0,1.0,0.0
92530,2019,5835373,7121.54,9209,127463,0,3930,0.7416666666666667,3.2975,60877.0,84799.0,1,1.0,6.123233995736766e-17,4808620.0
92530,2020,8563562,9980.0,0,122050,12742,3417,0.73,,60877.0,84799.0,2,1.2246467991473532e-16,-1.0,5321996.5
92530,2021,9613755,10331.0,20000,1797809,1413,10000,0.785,,60877.0,84799.0,3,-1.0,-1.8369701987210297e-16,6402518.333333333
92532,2018,3198875,3592.14,26758,32896,20652,24428,1.1008333333333333,3.6666666666666665,27268.0,111746.0,0,0.0,1.0,0.0
92532,2019,3896118,4019.28,0,223860,5000,35748,1.0583333333333333,3.1225,27268.0,111746.0,1,1.0,6.123233995736766e-17,3198875.0
92532,2020,5919038,5585.0,0,552929,0,6973,0.835,,27268.0,111746.0,2,1.2246467991473532e-16,-1.0,3547496.5
92532,2021,6473720,5551.0,0,3561,0,9320,0.895,,27268.0,111746.0,3,-1.0,-1.8369701987210297e-16,4338010.333333333
92536,2018,488504,355.12,0,0,0,0,2.245,7.92,2749.0,80046.0,0,0.0,1.0,0.0
92536,2019,548616,380.14000000000004,0,3143,0,0,2.205,6.4430000000000005,2749.0,80046.0,1,1.0,6.123233995736766e-17,488504.0
92536,2020,1372771,1011.0,0,846392,0,0,1.6816666666666666,,2749.0,80046.0,2,1.2246467991473532e-16,-1.0,518560.0
92536,2021,1635839,1071.0,0,22771,0,0,1.7333333333333334,,2749.0,80046.0,3,-1.0,-1.8369701987210297e-16,803297.0
92539,2018,440862,339.64,0,0,0,0,2.195,7.849000000000001,3480.0,63203.0,0,0.0,1.0,0.0
92539,2019,497208,367.69,0,2250,0,0,2.319,6.6290000000000004,3480.0,63203.0,1,1.0,6.123233995736766e-17,440862.0
92539,2020,5448016,4012.0,0,23888,0,0,1.7433333333333334,,3480.0,63203.0,2,1.2246467991473532e-16,-1.0,469035.0
92539,2021,3075726,2064.0,360926,718126,0,0,1.7583333333333335,,3480.0,63203.0,3,-1.0,-1.8369701987210297e-16,2128695.3333333335
92543,2018,1641118,2718.55,24053,229796,0,0,0.26499999999999996,3.6925000000000003,39878.0,47002.0,0,0.0,1.0,0.0
92543,2019,1908805,2998.1499999999996,0,839279,0,0,0.26,3.6783333333333332,39878.0,47002.0,1,1.0,6.123233995736766e-17,1641118.0
92543,2020,3566609,5764.0,0,394933,1258,35998,0.405,,39878.0,47002.0,2,1.2246467991473532e-16,-1.0,1774961.5
92543,2021,3953103,5951.0,7762,643393,0,0,0.4383333333333333,,39878.0,47002.0,3,-1.0,-1.8369701987210297e-16,2372177.3333333335
92544,2018,3748704,4638.250000000001,0,-31689,0,0,0.5549999999999999,4.0441666666666665,51694.0,67011.0,0,0.0,1.0,0.0
92544,2019,4325543,5040.36,0,596046,0,0,0.58,3.6008333333333336,51694.0,67011.0,1,1.0,6.123233995736766e-17,3748704.0
92544,2020,6837706,7889.0,0,594798,0,21736,0.6849999999999999,,51694.0,67011.0,2,1.2246467991473532e-16,-1.0,4037123.5
92544,2021,7627216,8049.0,1343,710563,0,0,0.7633333333333333,,51694.0,67011.0,3,-1.0,-1.8369701987210297e-16,4970651.0
92545,2018,3230608,4710.360000000001,0,69841,0,6958,0.33166666666666667,3.810833333333333,45771.0,59575.0,0,0.0,1.0,0.0
92545,2019,3708048,5070.71,0,144232,0,0,0.33,3.78,45771.0,59575.0,1,1.0,6.123233995736766e-17,3230608.0
92545,2020,6360355,8776.0,183090,359217,0,3027,0.4000000000000001,,45771.0,59575.0,2,1.2246467991473532e-16,-1.0,3469328.0
92545,2021,7050595,8969.0,8716,565648,0,0,0.4583333333333333,,45771.0,59575.0,3,-1.0,-1.8369701987210297e-16,4433003.666666667
92548,2018,335220,440.22,0,75400,0,0,0.954,3.692,6435.0,54909.0,0,0.0,1.0,0.0
92548,2019,371733,467.74,0,0,0,0,0.938,3.0740000000000003,6435.0,54909.0,1,1.0,6.123233995736766e-17,335220.0
92548,2020,1042953,1262.0,22000,0,0,0,0.8733333333333334,,6435.0,54909.0,2,1.2246467991473532e-16,-1.0,353476.5
92548,2021,1161807,1318.0,0,99346,0,0,0.9033333333333333,,6435.0,54909.0,3,-1.0,-1.8369701987210297e-16,583302.0
92549,2018,1745325,1505.72,274624,101581,5833,0,2.778,2.806,3823.0,83318.0,0,0.0,1.0,0.0
92549,2019,2158786,1811.61,0,11878,0,0,3.076,2.351,3823.0,83318.0,1,1.0,6.123233995736766e-17,1745325.0
92549,2020,4472330,3913.0,0,80805,0,0,2.5083333333333333,,3823.0,83318.0,2,1.2246467991473532e-16,-1.0,1952055.5
92549,2021,5615149,4184.0,0,1053109,0,0,2.6333333333333333,,3823.0,83318.0,3,-1.0,-1.8369701987210297e-16,2792147.0
92551,2018,2297935,3420.31,8738,73876,0,0,0.2283333333333333,3.5716666666666668,36190.0,92172.0,0,0.0,1.0,0.0
92551,2019,2776053,3811.86,0,249946,0,0,0.20583333333333334,3.1033333333333335,36190.0,92172.0,1,1.0,6.123233995736766e-17,2297935.0
92551,2020,3622079,4816.0,11777,8509,28482,22593,0.37000000000000005,,36190.0,92172.0,2,1.2246467991473532e-16,-1.0,2536994.0
92551,2021,3922128,4810.0,0,1185197,0,0,0.4183333333333333,,36190.0,92172.0,3,-1.0,-1.8369701987210297e-16,2898689.0
92552,2018,1747,1.0,0,0,0,0,0.0,3.0,16404.5,89916.0,0,0.0,1.0,0.0
92552,2019,711,1.08,0,0,0,0,0.0,3.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,1747.0
92552,2020,2177,2.0,0,0,0,0,0.0,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,1229.0
92552,2021,2542,2.0,0,0,0,0,0.0,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,1545.0
92553,2018,4187362,6802.95,3300,886028,0,0,0.24333333333333332,3.595833333333333,73189.0,71344.0,0,0.0,1.0,0.0
92553,2019,4994724,7716.129999999999,2200,586947,0,0,0.155,3.1458333333333335,73189.0,71344.0,1,1.0,6.123233995736766e-17,4187362.0
92553,2020,6539727,10073.0,53958,1026722,79080,68439,0.29,,73189.0,71344.0,2,1.2246467991473532e-16,-1.0,4591043.0
92553,2021,7031486,10187.0,0,1356919,20456,18096,0.305,,73189.0,71344.0,3,-1.0,-1.8369701987210297e-16,5240604.333333333
92555,2018,4300475,5075.05,0,10525,0,0,0.3516666666666666,3.6358333333333337,45751.0,113636.0,0,0.0,1.0,0.0
92555,2019,5081585,5588.75,1449,406308,1892,0,0.3591666666666667,3.08,45751.0,113636.0,1,1.0,6.123233995736766e-17,4300475.0
92555,2020,6975073,7239.0,63092,295906,83395,113529,0.4366666666666667,,45751.0,113636.0,2,1.2246467991473532e-16,-1.0,4691030.0
92555,2021,7603391,7230.0,0,1737716,0,0,0.49,,45751.0,113636.0,3,-1.0,-1.8369701987210297e-16,5452377.666666667
92557,2018,4557435,6081.410000000001,0,632492,0,0,0.31,3.6650000000000005,55749.0,93464.0,0,0.0,1.0,0.0
92557,2019,5444027,6870.24,0,292216,25642,4830,0.2891666666666666,3.1458333333333335,55749.0,93464.0,1,1.0,6.123233995736766e-17,4557435.0
92557,2020,7560809,9166.0,11192,590954,91633,46092,0.4166666666666667,,55749.0,93464.0,2,1.2246467991473532e-16,-1.0,5000731.0
92557,2021,8192401,9234.0,0,1198509,3990,0,0.4716666666666667,,55749.0,93464.0,3,-1.0,-1.8369701987210297e-16,5854090.333333333
92561,2018,465804,324.15000000000003,222450,0,12082,0,2.022,3.746,1891.0,87140.0,0,0.0,1.0,0.0
92561,2019,532241,353.89,0,0,0,0,2.2439999999999998,3.5770000000000004,1891.0,87140.0,1,1.0,6.123233995736766e-17,465804.0
92561,2020,1020467,694.0,0,53140,0,0,1.7083333333333333,,1891.0,87140.0,2,1.2246467991473532e-16,-1.0,499022.5
92561,2021,1243275,747.0,90510,165359,0,0,1.7783333333333333,,1891.0,87140.0,3,-1.0,-1.8369701987210297e-16,672837.3333333334
92562,2018,8730862,7575.86,0,103281,0,0,0.8650000000000001,4.005833333333333,65116.0,113204.0,0,0.0,1.0,0.0
92562,2019,10073174,8116.079999999999,139268,1032993,26290,213886,0.9691666666666666,4.04,65116.0,113204.0,1,1.0,6.123233995736766e-17,8730862.0
92562,2020,15300660,12171.0,135818,2828280,0,4369,0.9900000000000001,,65116.0,113204.0,2,1.2246467991473532e-16,-1.0,9402018.0
92562,2021,17329780,12327.0,0,72808,28373,0,1.065,,65116.0,113204.0,3,-1.0,-1.8369701987210297e-16,11368232.0
92563,2018,6806270,7578.130000000001,13350,61710,0,10397,0.6583333333333333,3.7483333333333335,77860.0,118519.0,0,0.0,1.0,0.0
92563,2019,7902603,8167.65,0,537929,0,3342,0.6016666666666667,3.640833333333333,77860.0,118519.0,1,1.0,6.123233995736766e-17,6806270.0
92563,2020,11946332,12108.0,0,1094078,0,899,0.62,,77860.0,118519.0,2,1.2246467991473532e-16,-1.0,7354436.5
92563,2021,13288397,12457.0,0,14400,4154,66951,0.7000000000000001,,77860.0,118519.0,3,-1.0,-1.8369701987210297e-16,8885068.333333334
92567,2018,816720,856.7400000000001,0,9917,0,0,0.882,3.8870000000000005,10697.0,80319.0,0,0.0,1.0,0.0
92567,2019,967695,973.5199999999999,0,16520,0,0,0.8960000000000001,3.412,10697.0,80319.0,1,1.0,6.123233995736766e-17,816720.0
92567,2020,1615365,1622.0,0,7073,0,4177,0.7399999999999999,,10697.0,80319.0,2,1.2246467991473532e-16,-1.0,892207.5
92567,2021,1771399,1629.0,0,0,0,0,0.7833333333333333,,10697.0,80319.0,3,-1.0,-1.8369701987210297e-16,1133260.0
92570,2018,3602027,4311.81,0,211267,0,0,1.1133333333333333,3.7616666666666667,57336.0,77570.0,0,0.0,1.0,0.0
92570,2019,4342123,4867.87,0,696223,0,0,1.425,3.24,57336.0,77570.0,1,1.0,6.123233995736766e-17,3602027.0
92570,2020,7073718,7690.0,47333,230666,32158,13523,0.7883333333333334,,57336.0,77570.0,2,1.2246467991473532e-16,-1.0,3972075.0
92570,2021,7901027,7955.0,0,734412,0,0,0.9816666666666666,,57336.0,77570.0,3,-1.0,-1.8369701987210297e-16,5005956.0
92571,2018,3638564,5186.88,3270,494735,0,0,0.33,3.5391666666666666,60153.0,85746.0,0,0.0,1.0,0.0
92571,2019,4470478,5831.61,0,395175,0,0,0.3233333333333333,3.1025000000000005,60153.0,85746.0,1,1.0,6.123233995736766e-17,3638564.0
92571,2020,6113398,7536.0,28778,307034,3129,10947,0.3416666666666666,,60153.0,85746.0,2,1.2246467991473532e-16,-1.0,4054521.0
92571,2021,6589605,7498.0,0,312258,2119,79,0.4033333333333333,,60153.0,85746.0,3,-1.0,-1.8369701987210297e-16,4740813.333333333
92581,2018,1297,1.0,0,0,0,0,0.0,3.0,16404.5,89916.0,0,0.0,1.0,0.0
92581,2019,1339,1.0,0,0,0,0,0.0,3.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,1297.0
92581,2020,1772,3.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,1318.0
92581,2021,3176,4.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,1469.3333333333333
92582,2018,1616978,2066.06,0,9818,0,0,0.205,3.775,22732.0,97723.0,0,0.0,1.0,0.0
92582,2019,1903024,2286.5,0,8089,0,0,0.21166666666666667,3.1833333333333336,22732.0,97723.0,1,1.0,6.123233995736766e-17,1616978.0
92582,2020,2744302,3253.0,0,468000,25214,6992,0.3183333333333333,,22732.0,97723.0,2,1.2246467991473532e-16,-1.0,1760001.0
92582,2021,3015981,3262.0,0,11955,26132,0,0.35000000000000003,,22732.0,97723.0,3,-1.0,-1.8369701987210297e-16,2088101.3333333333
92583,2018,1910895,2909.55,0,540545,0,0,0.24416666666666664,3.7391666666666663,33685.0,63582.0,0,0.0,1.0,0.0
92583,2019,2199437,3147.3,0,378908,0,0,0.22833333333333336,3.188333333333333,33685.0,63582.0,1,1.0,6.123233995736766e-17,1910895.0
92583,2020,3320946,4820.0,6076,43884,1323,2725,0.3666666666666667,,33685.0,63582.0,2,1.2246467991473532e-16,-1.0,2055166.0
92583,2021,3660554,4941.0,0,815210,0,12585,0.4183333333333333,,33685.0,63582.0,3,-1.0,-1.8369701987210297e-16,2477092.6666666665
92584,2018,5434638,6220.5,12275,130704,2965,6614,0.7458333333333332,3.705,57551.0,113470.0,0,0.0,1.0,0.0
92584,2019,6413239,6906.91,34001,68848,0,15889,0.6733333333333333,3.174166666666667,57551.0,113470.0,1,1.0,6.123233995736766e-17,5434638.0
92584,2020,9410935,9835.0,0,545649,0,0,0.84,,57551.0,113470.0,2,1.2246467991473532e-16,-1.0,5923938.5
92584,2021,10820459,10478.0,0,956129,0,0,0.7066666666666667,,57551.0,113470.0,3,-1.0,-1.8369701987210297e-16,7086270.666666667
92585,2018,2053128,2604.35,0,64368,0,0,0.664,3.533,29500.0,97898.0,0,0.0,1.0,0.0
92585,2019,2398823,2852.27,0,29501,15000,10000,0.6679999999999999,3.102,29500.0,97898.0,1,1.0,6.123233995736766e-17,2053128.0
92585,2020,3671090,4282.0,0,838943,0,0,0.49333333333333335,,29500.0,97898.0,2,1.2246467991473532e-16,-1.0,2225975.5
92585,2021,4216742,4588.0,0,64709,0,8940,0.5116666666666666,,29500.0,97898.0,3,-1.0,-1.8369701987210297e-16,2707680.3333333335
92586,2018,2057041,3282.1500000000005,33266,5623,0,0,0.25333333333333335,3.705833333333333,19391.0,53991.0,0,0.0,1.0,0.0
92586,2019,2347719,3577.0000000000005,0,377350,0,0,0.225,3.169166666666667,19391.0,53991.0,1,1.0,6.123233995736766e-17,2057041.0
92586,2020,3605327,5462.0,187186,117760,0,3779,0.4083333333333334,,19391.0,53991.0,2,1.2246467991473532e-16,-1.0,2202380.0
92586,2021,3952191,5579.0,0,342000,0,0,0.445,,19391.0,53991.0,3,-1.0,-1.8369701987210297e-16,2670029.0
92587,2018,2490749,2529.46,0,92833,0,0,0.53,3.6966666666666668,18382.0,105781.0,0,0.0,1.0,0.0
92587,2019,2954535,2831.2400000000002,0,742164,0,0,0.46083333333333326,3.17,18382.0,105781.0,1,1.0,6.123233995736766e-17,2490749.0
92587,2020,4449498,4145.0,0,634260,0,0,0.7200000000000001,,18382.0,105781.0,2,1.2246467991473532e-16,-1.0,2722642.0
92587,2021,4996264,4309.0,0,566923,0,0,0.805,,18382.0,105781.0,3,-1.0,-1.8369701987210297e-16,3298260.6666666665
92589,2018,3538,1.0,0,0,0,0,1.0,4.0,16404.5,89916.0,0,0.0,1.0,0.0
92589,2019,3759,1.0,0,0,0,0,1.0,3.0,16404.5,89916.0,1,1.0,6.123233995736766e-17,3538.0
92589,2020,4377,1.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,2,1.2246467991473532e-16,-1.0,3648.5
92589,2021,5031,1.0,0,0,0,0,0.16666666666666666,,16404.5,89916.0,3,-1.0,-1.8369701987210297e-16,3891.3333333333335
92590,2018,690070,333.77,0,0,0,0,1.906,5.17,5108.0,76952.0,0,0.0,1.0,0.0
92590,2019,804737,390.84,0,0,0,0,1.864,5.232,5108.0,76952.0,1,1.0,6.123233995736766e-17,690070.0
92590,2020,1770373,957.0,0,0,0,0,1.9666666666666668,,5108.0,76952.0,2,1.2246467991473532e-16,-1.0,747403.5
92590,2021,2229266,1015.0,0,0,0,0,2.0816666666666666,,5108.0,76952.0,3,-1.0,-1.8369701987210297e-16,1088393.3333333333
92591,2018,4089823,4665.35,2692,228746,0,0,0.6441666666666667,3.605,41673.0,107312.0,0,0.0,1.0,0.0
92591,2019,4635254,5059.07,0,227317,0,17111,0.6091666666666666,3.145,41673.0,107312.0,1,1.0,6.123233995736766e-17,4089823.0
92591,2020,6268583,7097.0,0,364334,0,0,0.4716666666666667,,41673.0,107312.0,2,1.2246467991473532e-16,-1.0,4362538.5
92591,2021,6883560,7243.0,0,148646,0,8764,0.5216666666666666,,41673.0,107312.0,3,-1.0,-1.8369701987210297e-16,4997886.666666667
92592,2018,10097843,9386.53,34560,418206,0,0,0.9083333333333333,3.885,80933.0,132475.0,0,0.0,1.0,0.0
92592,2019,11395865,9865.77,0,475529,0,6850,0.9783333333333334,3.763333333333333,80933.0,132475.0,1,1.0,6.123233995736766e-17,10097843.0
92592,2020,16249931,13867.0,15000,617671,0,2169,0.9816666666666666,,80933.0,132475.0,2,1.2246467991473532e-16,-1.0,10746854.0
92592,2021,18133704,14097.0,587,1181056,0,794,1.1500000000000001,,80933.0,132475.0,3,-1.0,-1.8369701987210297e-16,12581213.0
92595,2018,3271718,3343.4700000000003,0,27613,2557,28201,1.025,3.623,34505.0,98132.0,0,0.0,1.0,0.0
92595,2019,3849913,3696.21,0,116672,0,48302,1.034,3.125,34505.0,98132.0,1,1.0,6.123233995736766e-17,3271718.0
92595,2020,6633713,6299.0,0,282342,0,0,0.86,,34505.0,98132.0,2,1.2246467991473532e-16,-1.0,3560815.5
