ZIP,Year,earned_premium,earned_exposure,cat_fire_losses,noncat_fire_losses,avg_fire_risk_score,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_2021,task1a_qcrossformer_deep_task1a_deep_quantum_full2021_risk_is_predicted,avg_ppc,total_population,median_income,premium_rolling_mean,year_sin,year_cos
91784,2020,6857083,5770.0,0,473125,0.54,0.44576108,1,,26900.0,157118.0,4153712.0,1.2246467991473532e-16,-1.0
91784,2021,7633793,5891.0,0,43844,0.7633333333333333,0.44576108,1,,26900.0,157118.0,5054835.666666667,-1.0,-1.8369701987210294e-16
91785,2018,3,0.01,0,0,1.0,0.300001,1,1.0,16404.5,89916.0,0.0,0.0,1.0
91785,2019,613,1.95,0,0,0.5,0.300001,1,1.5,16404.5,89916.0,3.0,1.0,6.123233995736766e-17
91785,2020,676,2.0,0,0,0.1666666666666666,0.300001,1,,16404.5,89916.0,308.0,1.2246467991473532e-16,-1.0
91785,2021,0,0.0,0,0,0.0,0.300001,1,,16404.5,89916.0,430.6666666666667,-1.0,-1.8369701987210294e-16
91786,2018,3985262,5027.28,0,207067,0.265,0.32573494,1,2.026666666666667,55519.0,86961.0,0.0,0.0,1.0
91786,2019,4020554,5503.21,0,286656,0.2474999999999999,0.32573494,1,2.0308333333333333,55519.0,86961.0,3985262.0,1.0,6.123233995736766e-17
91786,2020,5333432,8673.0,800,617878,0.345,0.32573494,1,,55519.0,86961.0,4002908.0,1.2246467991473532e-16,-1.0
91786,2021,5863663,8990.0,0,583176,0.3799999999999999,0.32573494,1,,55519.0,86961.0,4446416.0,-1.0,-1.8369701987210294e-16
91789,2018,4698882,4346.51,0,31413,0.5508333333333334,0.6237406,1,2.6108333333333333,40933.0,125742.0,0.0,0.0,1.0
91789,2019,5275346,4650.320000000001,0,880781,0.5166666666666667,0.6237406,1,2.17,40933.0,125742.0,4698882.0,1.0,6.123233995736766e-17
91789,2020,8336788,7619.0,0,518046,0.7333333333333334,0.6237406,1,,40933.0,125742.0,4987114.0,1.2246467991473532e-16,-1.0
91789,2021,9006094,7492.0,475799,509653,0.7716666666666666,0.6237406,1,,40933.0,125742.0,6103672.0,-1.0,-1.8369701987210294e-16
91790,2018,2648499,4273.97,0,172776,0.1475,0.3321704,1,2.8825000000000003,44791.0,100142.0,0.0,0.0,1.0
91790,2019,2987774,4550.92,0,1161686,0.135,0.3321704,1,2.910833333333333,44791.0,100142.0,2648499.0,1.0,6.123233995736766e-17
91790,2020,4657497,7131.0,65262,655806,0.3883333333333333,0.3321704,1,,44791.0,100142.0,2818136.5,1.2246467991473532e-16,-1.0
91790,2021,5014379,7111.0,0,840138,0.3883333333333333,0.3321704,1,,44791.0,100142.0,3431256.6666666665,-1.0,-1.8369701987210294e-16
91791,2018,2760675,3069.89,108647,477307,1.01,0.7447935,1,2.839,33321.0,100365.0,0.0,0.0,1.0
91791,2019,3120702,3276.98,0,419226,1.012,0.7447935,1,2.8520000000000003,33321.0,100365.0,2760675.0,1.0,6.123233995736766e-17
91791,2020,4905378,5312.0,59479,6095,0.7683333333333334,0.7447935,1,,33321.0,100365.0,2940688.5,1.2246467991473532e-16,-1.0
91791,2021,5338393,5276.0,0,225423,0.79,0.7447935,1,,33321.0,100365.0,3595585.0,-1.0,-1.8369701987210294e-16
91792,2018,1708981,2640.1,0,18668,0.32,0.41366604,1,2.856666666666667,30921.0,96383.0,0.0,0.0,1.0
91792,2019,1938298,2839.61,0,375502,0.2925,0.41366604,1,2.8525000000000005,30921.0,96383.0,1708981.0,1.0,6.123233995736766e-17
91792,2020,2928044,4508.0,346,432344,0.4833333333333333,0.41366604,1,,30921.0,96383.0,1823639.5,1.2246467991473532e-16,-1.0
91792,2021,3155832,4568.0,0,0,0.5216666666666666,0.41366604,1,,30921.0,96383.0,2191774.333333333,-1.0,-1.8369701987210294e-16
91793,2018,1586,1.0,0,0,0.0,0.12824905,1,3.0,16404.5,89916.0,0.0,0.0,1.0
91793,2019,1672,1.0,0,0,0.0,0.12824905,1,3.0,16404.5,89916.0,1586.0,1.0,6.123233995736766e-17
91793,2020,1960,1.0,0,0,0.0,0.12824905,1,,16404.5,89916.0,1629.0,1.2246467991473532e-16,-1.0
91793,2021,1585,10.0,0,0,0.0,0.12824905,1,,16404.5,89916.0,1739.3333333333333,-1.0,-1.8369701987210294e-16
91801,2018,1931523,3701.34,0,956671,0.151,0.29668853,1,2.8520000000000003,53730.0,85549.0,0.0,0.0,1.0
91801,2019,2151501,3965.2,0,0,0.13,0.29668853,1,2.871,53730.0,85549.0,1931523.0,1.0,6.123233995736766e-17
91801,2020,3744871,7531.0,8308,358080,0.3233333333333333,0.29668853,1,,53730.0,85549.0,2041512.0,1.2246467991473532e-16,-1.0
91801,2021,4134131,7725.0,0,329224,0.345,0.29668853,1,,53730.0,85549.0,2609298.333333333,-1.0,-1.8369701987210294e-16
91803,2018,1372273,2506.56,0,1779,0.177,0.30068788,1,2.823,27803.0,84537.0,0.0,0.0,1.0
91803,2019,1544264,2693.98,0,264509,0.152,0.30068788,1,2.885,27803.0,84537.0,1372273.0,1.0,6.123233995736766e-17
91803,2020,2605833,4606.0,1259,88886,0.325,0.30068788,1,,27803.0,84537.0,1458268.5,1.2246467991473532e-16,-1.0
91803,2021,2870156,4694.0,0,119102,0.345,0.30068788,1,,27803.0,84537.0,1840790.0,-1.0,-1.8369701987210294e-16
91901,2018,3328840,2351.09,774088,8736915,2.3316666666666666,2.1932325,1,3.0725,18300.0,116600.0,0.0,0.0,1.0
91901,2019,3908642,2628.07,0,246173,2.2958333333333334,2.1932325,1,3.0283333333333338,18300.0,116600.0,3328840.0,1.0,6.123233995736766e-17
91901,2020,6859277,4701.0,701578,711494,2.053333333333333,2.1932325,1,,18300.0,116600.0,3618741.0,1.2246467991473532e-16,-1.0
91901,2021,8150138,4845.0,0,29546,2.1366666666666667,2.1932325,1,,18300.0,116600.0,4698919.666666667,-1.0,-1.8369701987210294e-16
91902,2018,2244030,1918.8,0,342884,0.964,0.9358462,1,2.554,17445.0,121727.0,0.0,0.0,1.0
91902,2019,2547407,2049.4100000000003,0,41095,0.994,0.9358462,1,2.553,17445.0,121727.0,2244030.0,1.0,6.123233995736766e-17
91902,2020,3826541,3184.0,0,114998,1.0133333333333334,0.9358462,1,,17445.0,121727.0,2395718.5,1.2246467991473532e-16,-1.0
91902,2021,4219226,3218.0,0,0,1.105,0.9358462,1,,17445.0,121727.0,2872659.333333333,-1.0,-1.8369701987210294e-16
91905,2018,271988,231.34,0,53725,2.427,1.9813666,1,6.199,1466.0,70450.0,0.0,0.0,1.0
91905,2019,294764,232.57,0,0,2.493,1.9813666,1,6.1370000000000005,1466.0,70450.0,271988.0,1.0,6.123233995736766e-17
91905,2020,554377,433.0,0,0,1.7566666666666668,1.9813666,1,,1466.0,70450.0,283376.0,1.2246467991473532e-16,-1.0
91905,2021,624224,455.0,37689,0,1.8833333333333333,1.9813666,1,,1466.0,70450.0,373709.6666666667,-1.0,-1.8369701987210294e-16
91906,2018,935440,1004.34,0,0,2.592,2.0650697,1,5.272,3375.0,58561.0,0.0,0.0,1.0
91906,2019,528911,531.29,0,411139,2.525,2.0650697,1,5.351,3375.0,58561.0,935440.0,1.0,6.123233995736766e-17
91906,2020,973830,879.0,0,65595,1.845,2.0650697,1,,3375.0,58561.0,732175.5,1.2246467991473532e-16,-1.0
91906,2021,1142622,915.0,0,0,1.9366666666666668,2.0650697,1,,3375.0,58561.0,812727.0,-1.0,-1.8369701987210294e-16
91910,2018,4168758,5301.589999999999,0,510052,0.4308333333333333,0.45022014,1,1.9975000000000005,77957.0,87705.0,0.0,0.0,1.0
91910,2019,4637668,5778.39,0,162287,0.4091666666666667,0.45022014,1,1.9875,77957.0,87705.0,4168758.0,1.0,6.123233995736766e-17
91910,2020,7561743,10585.0,302457,771453,0.51,0.45022014,1,,77957.0,87705.0,4403213.0,1.2246467991473532e-16,-1.0
91910,2021,8266105,11032.0,37684,1155653,0.5866666666666668,0.45022014,1,,77957.0,87705.0,5456056.333333333,-1.0,-1.8369701987210294e-16
91911,2018,3602068,5281.57,0,0,0.2608333333333333,0.35299927,1,2.0475,84619.0,79334.0,0.0,0.0,1.0
91911,2019,4108608,5780.48,90000,181965,0.2408333333333333,0.35299927,1,2.0191666666666666,84619.0,79334.0,3602068.0,1.0,6.123233995736766e-17
91911,2020,6845006,10711.0,0,648205,0.395,0.35299927,1,,84619.0,79334.0,3855338.0,1.2246467991473532e-16,-1.0
91911,2021,7403756,11044.0,0,255392,0.4516666666666666,0.35299927,1,,84619.0,79334.0,4851894.0,-1.0,-1.8369701987210294e-16
91913,2018,3240079,3833.52,0,0,0.2983333333333333,0.35977942,1,2.0383333333333336,57067.0,129412.0,0.0,0.0,1.0
91913,2019,3813702,4335.02,0,77063,0.2675,0.35977942,1,1.9908333333333332,57067.0,129412.0,3240079.0,1.0,6.123233995736766e-17
91913,2020,5973207,7369.0,0,75203,0.4000000000000001,0.35977942,1,,57067.0,129412.0,3526890.5,1.2246467991473532e-16,-1.0
91913,2021,6793819,7944.0,0,100000,0.5283333333333333,0.35977942,1,,57067.0,129412.0,4342329.333333333,-1.0,-1.8369701987210294e-16
91914,2018,2117963,1698.0,0,8698,0.482,0.84205353,1,1.924,17036.0,164398.0,0.0,0.0,1.0
91914,2019,2548274,1863.35,0,0,0.51,0.84205353,1,1.888,17036.0,164398.0,2117963.0,1.0,6.123233995736766e-17
91914,2020,3923930,2879.0,0,584319,1.0133333333333334,0.84205353,1,,17036.0,164398.0,2333118.5,1.2246467991473532e-16,-1.0
91914,2021,4302061,2838.0,0,0,1.0883333333333334,0.84205353,1,,17036.0,164398.0,2863389.0,-1.0,-1.8369701987210294e-16
91915,2018,2222261,2474.54,0,0,0.355,0.3677748,1,1.82,35385.0,138283.0,0.0,0.0,1.0
91915,2019,2641398,2808.14,0,41650,0.315,0.3677748,1,1.814,35385.0,138283.0,2222261.0,1.0,6.123233995736766e-17
91915,2020,3980393,4601.0,0,650000,0.3999999999999999,0.3677748,1,,35385.0,138283.0,2431829.5,1.2246467991473532e-16,-1.0
91915,2021,4442496,4811.0,0,16144,0.5416666666666666,0.3677748,1,,35385.0,138283.0,2948017.333333333,-1.0,-1.8369701987210294e-16
91916,2018,459403,346.72,0,0,3.027,2.3330605,1,4.128,1757.0,110833.0,0.0,0.0,1.0
91916,2019,544546,374.95,0,0,3.0,2.3330605,1,4.041,1757.0,110833.0,459403.0,1.0,6.123233995736766e-17
91916,2020,975202,615.0,0,0,2.308333333333333,2.3330605,1,,1757.0,110833.0,501974.5,1.2246467991473532e-16,-1.0
91916,2021,2293104,1264.0,0,0,2.3766666666666665,2.3330605,1,,1757.0,110833.0,659717.0,-1.0,-1.8369701987210294e-16
91917,2018,120679,93.04,0,0,2.585,2.126494,1,7.278999999999999,889.0,157941.0,0.0,0.0,1.0
91917,2019,281876,193.38,0,0,2.37,2.126494,1,7.88125,889.0,157941.0,120679.0,1.0,6.123233995736766e-17
91917,2020,241867,167.0,0,367520,1.95,2.126494,1,,889.0,157941.0,201277.5,1.2246467991473532e-16,-1.0
91917,2021,534524,352.0,0,0,1.8983333333333332,2.126494,1,,889.0,157941.0,214807.3333333333,-1.0,-1.8369701987210294e-16
91931,2018,28210,24.29,0,0,2.79,2.3390577,1,2.736,735.0,49808.0,0.0,0.0,1.0
91931,2019,42737,35.71,0,0,3.054,2.3390577,1,2.802,735.0,49808.0,28210.0,1.0,6.123233995736766e-17
91931,2020,90306,80.0,0,0,2.295,2.3390577,1,,735.0,49808.0,35473.5,1.2246467991473532e-16,-1.0
91931,2021,107965,90.0,0,0,1.97,2.3390577,1,,735.0,49808.0,53751.0,-1.0,-1.8369701987210294e-16
91932,2018,965191,1628.79,0,0,0.3329999999999999,0.33793902,1,2.771,25897.0,79071.0,0.0,0.0,1.0
91932,2019,1097501,1833.95,0,200001,0.25,0.33793902,1,3.0175,25897.0,79071.0,965191.0,1.0,6.123233995736766e-17
91932,2020,1917921,3677.0,0,113682,0.36,0.33793902,1,,25897.0,79071.0,1031346.0,1.2246467991473532e-16,-1.0
91932,2021,2132944,3954.0,0,15283,0.3916666666666666,0.33793902,1,,25897.0,79071.0,1326871.0,-1.0,-1.8369701987210294e-16
91934,2018,71780,92.01,0,0,1.884,1.0925659,1,4.98,1265.0,50797.0,0.0,0.0,1.0
91934,2019,82455,100.32,0,0,1.5475,1.0925659,1,4.965,1265.0,50797.0,71780.0,1.0,6.123233995736766e-17
91934,2020,139479,171.0,0,0,1.0633333333333332,1.0925659,1,,1265.0,50797.0,77117.5,1.2246467991473532e-16,-1.0
91934,2021,145961,175.0,0,0,1.0233333333333332,1.0925659,1,,1265.0,50797.0,97904.66666666669,-1.0,-1.8369701987210294e-16
91935,2018,2357113,1401.5700000000002,3101,94280,2.695,2.2512546,1,4.568,9466.0,138953.0,0.0,0.0,1.0
91935,2019,2716678,1530.07,0,818,2.6990000000000003,2.2512546,1,4.432,9466.0,138953.0,2357113.0,1.0,6.123233995736766e-17
91935,2020,4428128,2554.0,1658313,2672878,2.12,2.2512546,1,,9466.0,138953.0,2536895.5,1.2246467991473532e-16,-1.0
91935,2021,5080730,2555.0,0,1357897,2.1333333333333333,2.2512546,1,,9466.0,138953.0,3167306.333333333,-1.0,-1.8369701987210294e-16
91941,2018,3713612,3731.01,0,89926,0.79,0.6301813,1,1.629,33706.0,111607.0,0.0,0.0,1.0
91941,2019,4146081,3971.86,0,28000,0.744,0.6301813,1,1.621,33706.0,111607.0,3713612.0,1.0,6.123233995736766e-17
91941,2020,6324754,6306.0,0,39942,0.6816666666666666,0.6301813,1,,33706.0,111607.0,3929846.5,1.2246467991473532e-16,-1.0
91941,2021,6935311,6474.0,0,162984,0.7666666666666666,0.6301813,1,,33706.0,111607.0,4728149.0,-1.0,-1.8369701987210294e-16
91942,2018,1892798,3176.25,0,399451,0.2691666666666666,0.35747746,1,1.0733333333333337,40920.0,81262.0,0.0,0.0,1.0
91942,2019,2115666,3525.79,0,70000,0.2516666666666666,0.35747746,1,1.1466666666666667,40920.0,81262.0,1892798.0,1.0,6.123233995736766e-17
91942,2020,3749868,6942.0,0,28317,0.3999999999999999,0.35747746,1,,40920.0,81262.0,2004232.0,1.2246467991473532e-16,-1.0
91942,2021,4151449,7426.0,0,257132,0.47,0.35747746,1,,40920.0,81262.0,2586110.6666666665,-1.0,-1.8369701987210294e-16
91945,2018,1732797,2543.22,0,753774,0.297,0.36192477,1,1.099,27531.0,79381.0,0.0,0.0,1.0
91945,2019,1962261,2760.71,0,505240,0.245,0.36192477,1,1.102,27531.0,79381.0,1732797.0,1.0,6.123233995736766e-17
91945,2020,2840355,4165.0,0,22308,0.4066666666666667,0.36192477,1,,27531.0,79381.0,1847529.0,1.2246467991473532e-16,-1.0
91945,2021,3042695,4204.0,0,547129,0.4383333333333333,0.36192477,1,,27531.0,79381.0,2178471.0,-1.0,-1.8369701987210294e-16
91948,2018,92719,106.07,0,0,2.9025,2.4335322,1,6.795,123.0,89916.0,0.0,0.0,1.0
91948,2019,106474,114.38,0,7165,3.04,2.4335322,1,6.7775,123.0,89916.0,92719.0,1.0,6.123233995736766e-17
91948,2020,157485,153.0,0,0,2.6316666666666664,2.4335322,1,,123.0,89916.0,99596.5,1.2246467991473532e-16,-1.0
91948,2021,196772,156.0,0,0,2.668333333333333,2.4335322,1,,123.0,89916.0,118892.66666666669,-1.0,-1.8369701987210294e-16
91950,2018,2083053,3384.88,0,103326,0.2166666666666666,0.31383675,1,2.7783333333333338,57173.0,63858.0,0.0,0.0,1.0
91950,2019,2363210,3697.36,0,284895,0.1941666666666666,0.31383675,1,2.3058333333333336,57173.0,63858.0,2083053.0,1.0,6.123233995736766e-17
91950,2020,3544289,6140.0,0,73342,0.3366666666666666,0.31383675,1,,57173.0,63858.0,2223131.5,1.2246467991473532e-16,-1.0
91950,2021,3871390,6311.0,0,586274,0.42,0.31383675,1,,57173.0,63858.0,2663517.333333333,-1.0,-1.8369701987210294e-16
91962,2018,493286,376.2,0,0,2.623333333333333,2.3282263,1,3.478333333333333,2457.0,140270.0,0.0,0.0,1.0
91962,2019,549362,387.54,0,22287,2.58,2.3282263,1,3.4166666666666665,2457.0,140270.0,493286.0,1.0,6.123233995736766e-17
91962,2020,1018648,698.0,0,0,2.3383333333333334,2.3282263,1,,2457.0,140270.0,521324.0,1.2246467991473532e-16,-1.0
91962,2021,1171907,712.0,0,0,2.368333333333333,2.3282263,1,,2457.0,140270.0,687098.6666666666,-1.0,-1.8369701987210294e-16
91963,2018,92933,79.06,0,3439,2.136,2.005569,1,6.614,617.0,25208.0,0.0,0.0,1.0
91963,2019,116653,91.57,0,0,2.2060000000000004,2.005569,1,6.412000000000001,617.0,25208.0,92933.0,1.0,6.123233995736766e-17
91963,2020,202093,174.0,0,0,1.8116666666666668,2.005569,1,,617.0,25208.0,104793.0,1.2246467991473532e-16,-1.0
91963,2021,238457,181.0,0,35382,1.836666666666667,2.005569,1,,617.0,25208.0,137226.33333333334,-1.0,-1.8369701987210294e-16
91977,2018,4033064,5212.9400000000005,219045,210988,0.4583333333333333,0.513762,1,2.803333333333333,62957.0,92407.0,0.0,0.0,1.0
91977,2019,4536698,5580.78,0,295021,0.4433333333333333,0.513762,1,2.811666666666667,62957.0,92407.0,4033064.0,1.0,6.123233995736766e-17
91977,2020,6993497,8923.0,0,56818,0.5983333333333333,0.513762,1,,62957.0,92407.0,4284881.0,1.2246467991473532e-16,-1.0
91977,2021,7673682,9154.0,0,388661,0.6916666666666668,0.513762,1,,62957.0,92407.0,5187753.0,-1.0,-1.8369701987210294e-16
91978,2018,877078,882.4499999999999,0,0,1.2891666666666666,1.1096108,1,2.8800000000000003,10511.0,111506.0,0.0,0.0,1.0
91978,2019,1017780,965.05,0,23839,1.2408333333333337,1.1096108,1,2.6875,10511.0,111506.0,877078.0,1.0,6.123233995736766e-17
91978,2020,1686540,1796.0,0,0,1.16,1.1096108,1,,10511.0,111506.0,947429.0,1.2246467991473532e-16,-1.0
91978,2021,1922320,1901.0,12323,472775,1.1933333333333334,1.1096108,1,,10511.0,111506.0,1193799.3333333333,-1.0,-1.8369701987210294e-16
91980,2018,23823,19.21,0,0,1.95,1.5527313,1,6.176666666666667,157.0,89916.0,0.0,0.0,1.0
91980,2019,22438,19.200000000000003,0,0,2.0175,1.5527313,1,4.72,157.0,89916.0,23823.0,1.0,6.123233995736766e-17
91980,2020,33916,30.0,0,0,1.4933333333333334,1.5527313,1,,157.0,89916.0,23130.5,1.2246467991473532e-16,-1.0
91980,2021,35652,29.0,0,0,1.57,1.5527313,1,,157.0,89916.0,26725.666666666668,-1.0,-1.8369701987210294e-16
92003,2018,911313,640.0600000000001,481972,14471,1.507,1.2920938,1,2.767,4978.0,110577.0,0.0,0.0,1.0
92003,2019,1027937,699.7499999999999,0,0,1.351,1.2920938,1,2.822,4978.0,110577.0,911313.0,1.0,6.123233995736766e-17
92003,2020,1607063,1063.0,0,5237,1.3383333333333332,1.2920938,1,,4978.0,110577.0,969625.0,1.2246467991473532e-16,-1.0
92003,2021,1939959,1170.0,0,133691,1.4283333333333337,1.2920938,1,,4978.0,110577.0,1182104.3333333333,-1.0,-1.8369701987210294e-16
92004,2018,1108503,776.0600000000001,0,0,0.3583333333333333,0.41408646,1,4.261666666666667,3030.0,71582.0,0.0,0.0,1.0
92004,2019,1159177,829.5,0,1242570,0.3533333333333333,0.41408646,1,4.246666666666667,3030.0,71582.0,1108503.0,1.0,6.123233995736766e-17
92004,2020,1146057,1330.0,0,3333,0.47,0.41408646,1,,3030.0,71582.0,1133840.0,1.2246467991473532e-16,-1.0
92004,2021,1287357,1391.0,0,0,0.5266666666666667,0.41408646,1,,3030.0,71582.0,1137912.3333333333,-1.0,-1.8369701987210294e-16
92007,2018,1378726,1446.56,0,40671,0.569,0.51682925,1,2.036,11764.0,165063.0,0.0,0.0,1.0
92007,2019,1548977,1567.54,0,1523,0.583,0.51682925,1,2.033,11764.0,165063.0,1378726.0,1.0,6.123233995736766e-17
92007,2020,2416204,2580.0,0,256716,0.57,0.51682925,1,,11764.0,165063.0,1463851.5,1.2246467991473532e-16,-1.0
92007,2021,2695115,2683.0,0,105859,0.645,0.51682925,1,,11764.0,165063.0,1781302.3333333333,-1.0,-1.8369701987210294e-16
92008,2018,2806252,3146.41,69683,949,0.4991666666666667,0.5048963,1,2.9058333333333333,27707.0,105371.0,0.0,0.0,1.0
92008,2019,3166307,3416.72,0,0,0.4566666666666666,0.5048963,1,2.87,27707.0,105371.0,2806252.0,1.0,6.123233995736766e-17
92008,2020,4720582,5669.0,0,12731,0.58,0.5048963,1,,27707.0,105371.0,2986279.5,1.2246467991473532e-16,-1.0
92008,2021,5307883,5985.0,34379,165451,0.6883333333333334,0.5048963,1,,27707.0,105371.0,3564380.333333333,-1.0,-1.8369701987210294e-16
92009,2018,6391493,5135.99,0,0,0.9475,1.1906133,1,2.9266666666666663,45778.0,162128.0,0.0,0.0,1.0
92009,2019,7231195,5441.31,0,26410,1.0158333333333334,1.1906133,1,2.911666666666666,45778.0,162128.0,6391493.0,1.0,6.123233995736766e-17
92009,2020,11152152,8737.0,0,118693,1.3,1.1906133,1,,45778.0,162128.0,6811344.0,1.2246467991473532e-16,-1.0
92009,2021,12567410,8873.0,0,263288,1.4233333333333336,1.1906133,1,,45778.0,162128.0,8258280.0,-1.0,-1.8369701987210294e-16
92010,2018,1672041,1909.72,0,0,0.8783333333333333,0.74334264,1,2.829166666666667,17300.0,120612.0,0.0,0.0,1.0
92010,2019,1913018,2106.7,0,0,0.8016666666666667,0.74334264,1,2.7275000000000005,17300.0,120612.0,1672041.0,1.0,6.123233995736766e-17
92010,2020,3203605,3636.0,52387,141341,0.8150000000000001,0.74334264,1,,17300.0,120612.0,1792529.5,1.2246467991473532e-16,-1.0
92010,2021,3674926,3823.0,0,2596,0.955,0.74334264,1,,17300.0,120612.0,2262888.0,-1.0,-1.8369701987210294e-16
92011,2018,2155849,2006.12,0,0,0.6375000000000001,0.6121432,1,2.9458333333333333,23715.0,154985.0,0.0,0.0,1.0
92011,2019,2483360,2210.59,0,0,0.6358333333333334,0.6121432,1,2.7566666666666664,23715.0,154985.0,2155849.0,1.0,6.123233995736766e-17
92011,2020,4888438,4878.0,0,0,0.6900000000000001,0.6121432,1,,23715.0,154985.0,2319604.5,1.2246467991473532e-16,-1.0
92011,2021,5474009,5052.0,0,224506,0.8766666666666666,0.6121432,1,,23715.0,154985.0,3175882.333333333,-1.0,-1.8369701987210294e-16
92014,2018,2908586,1708.97,0,93072,1.1629999999999998,0.8988626,1,2.138,13260.0,194528.0,0.0,0.0,1.0
92014,2019,3216288,1822.61,0,0,1.219,0.8988626,1,2.076,13260.0,194528.0,2908586.0,1.0,6.123233995736766e-17
92014,2020,5278805,3323.0,0,120601,0.9166666666666666,0.8988626,1,,13260.0,194528.0,3062437.0,1.2246467991473532e-16,-1.0
92014,2021,6087870,3440.0,0,15000,0.9933333333333332,0.8988626,1,,13260.0,194528.0,3801226.3333333335,-1.0,-1.8369701987210294e-16
92019,2018,4678234,4342.96,3764,35936,1.0166666666666666,1.0367761,1,2.2883333333333336,45801.0,99266.0,0.0,0.0,1.0
92019,2019,15972441,13936.44,0,364743,1.1391666666666669,1.0367761,1,2.376666666666667,45801.0,99266.0,4678234.0,1.0,6.123233995736766e-17
92019,2020,8466622,7816.0,0,1259460,1.1,1.0367761,1,,45801.0,99266.0,10325337.5,1.2246467991473532e-16,-1.0
92019,2021,9449440,7943.0,0,573447,1.225,1.0367761,1,,45801.0,99266.0,9705765.666666666,-1.0,-1.8369701987210294e-16
92020,2018,3328843,3824.82,0,51081,0.4241666666666666,0.4476697,1,1.2083333333333333,58490.0,72822.0,0.0,0.0,1.0
92020,2019,3727730,4166.96,0,4658,0.3774999999999999,0.4476697,1,1.1316666666666666,58490.0,72822.0,3328843.0,1.0,6.123233995736766e-17
92020,2020,5834769,7260.0,0,2125629,0.5116666666666666,0.4476697,1,,58490.0,72822.0,3528286.5,1.2246467991473532e-16,-1.0
92020,2021,6299650,7363.0,0,260664,0.6183333333333333,0.4476697,1,,58490.0,72822.0,4297114.0,-1.0,-1.8369701987210294e-16
92021,2018,4251600,4992.06,0,2422,0.9591666666666666,0.92224723,1,1.9591666666666667,69306.0,69979.0,0.0,0.0,1.0
92021,2019,4836207,5403.05,0,202454,0.9558333333333334,0.92224723,1,1.9491666666666667,69306.0,69979.0,4251600.0,1.0,6.123233995736766e-17
92021,2020,8540241,10445.0,0,723189,1.0016666666666667,0.92224723,1,,69306.0,69979.0,4543903.5,1.2246467991473532e-16,-1.0
92021,2021,9524080,10719.0,0,1131544,1.1233333333333333,0.92224723,1,,69306.0,69979.0,5876016.0,-1.0,-1.8369701987210294e-16
92023,2018,1079,1.0,0,0,4.0,0.8439319,1,2.0,16404.5,89916.0,0.0,0.0,1.0
92023,2019,3246,1.67,0,0,3.0,0.8439319,1,2.0,16404.5,89916.0,1079.0,1.0,6.123233995736766e-17
92023,2020,2760,1.0,0,0,0.3333333333333333,0.8439319,1,,16404.5,89916.0,2162.5,1.2246467991473532e-16,-1.0
92023,2021,3106,1.0,0,0,0.3333333333333333,0.8439319,1,,16404.5,89916.0,2361.6666666666665,-1.0,-1.8369701987210294e-16
92024,2018,6603477,5606.05,0,203559,0.6366666666666667,0.6219517,1,2.1041666666666665,50030.0,149080.0,0.0,0.0,1.0
92024,2019,7468020,6035.47,0,7600,0.6333333333333334,0.6219517,1,2.023333333333333,50030.0,149080.0,6603477.0,1.0,6.123233995736766e-17
92024,2020,11929870,10461.0,0,753907,0.7033333333333333,0.6219517,1,,50030.0,149080.0,7035748.5,1.2246467991473532e-16,-1.0
